Age Bins,SN,Price
25-29,Sondilsaya62,0.0
25-29,Sondim68,0.0
25-29,Sondim73,0.0
25-29,Sondimla25,0.0
25-29,Sondistanya61,0.0
25-29,Sondossa69,0.0
25-29,Strithenu87,0.0
25-29,Styaduen40,0.0
25-29,Sundadar27,0.0
25-29,Sundadarla27,0.0
25-29,Sundassa93,0.0
25-29,Sundim98,0.0
25-29,Sundirrala66,0.0
25-29,Sundista37,1.77
25-29,Sundjask71,0.0
25-29,Syally44,0.0
25-29,Syalollorap93,0.0
25-29,Syathe73,0.0
25-29,Syathecal44,0.0
25-29,Taeduenu92,0.0
25-29,Thourdirra92,0.0
25-29,Thrientossa55,0.0
25-29,Thryallym62,0.0
25-29,Tyaedainu44,3.54
25-29,Tyaelaelis94,0.0
25-29,Tyaelistidru84,0.0
25-29,Tyaelly53,0.0
25-29,Tyaelo67,0.0
25-29,Tyaelorap29,7.71
25-29,Tyaenasti87,0.0
25-29,Tyaerith73,0.0
25-29,Tyalaesu89,2.96
25-29,Tyananurgue44,0.0
25-29,Tyarithn67,1.14
25-29,Tyeoralru41,0.0
25-29,Tyeosri53,0.0
25-29,Tyeudariasuir90,0.0
25-29,Tyeuduen32,0.0
25-29,Tyeurith29,0.0
25-29,Tyialisti80,0.0
25-29,Tyialisudeu65,0.0
25-29,Tyida79,0.0
25-29,Tyidaim51,0.0
25-29,Tyidainu31,0.0
25-29,Tyirinu79,0.0
25-29,Tyisur83,0.0
25-29,Umolrian85,0.0
25-29,Undare39,0.0
25-29,Undassa89,1.76
25-29,Undilsan50,0.0
25-29,Undimsya85,0.0
25-29,Undirra73,0.0
25-29,Undirrala66,0.0
25-29,Undirrasta89,0.0
25-29,Undista85,0.0
25-29,Undjask33,0.0
25-29,Undjaskla97,0.0
25-29,Undosia27,0.0
25-29,Undosian34,0.0
25-29,Undotesta33,0.0
25-29,Wailin72,0.0
25-29,Yadacal26,0.0
25-29,Yadaisuir65,0.0
25-29,Yadam35,2.48
25-29,Yadanu52,0.0
25-29,Yadaphos40,0.0
25-29,Yalae81,0.0
25-29,Yalaeria91,0.0
25-29,Yaliru88,0.0
25-29,Yalo85,0.0
25-29,Yalostiphos68,4.4
25-29,Yana46,0.0
25-29,Yarithllodeu72,0.0
25-29,Yarithrgue83,0.0
25-29,Yarithrin84,0.0
25-29,Yarithsurgue62,4.94
25-29,Yarolwen77,0.0
25-29,Yasrisu92,3.44
25-29,Yastyriaphos75,0.0
25-29,Yasur35,4.48
25-29,Yasur85,0.0
25-29,Yathecal72,0.0
25-29,Yathecal82,0.0
25-29,Yathedeu43,0.0
25-29,Yoishirrala98,0.0
25-29,Zhisrisu83,0.0
25-29,Zontibe81,0.0
30-34,Adairialis76,0.0
30-34,Adastirin33,0.0
30-34,Aeda94,0.0
30-34,Aela59,0.0
30-34,Aelaria33,0.0
30-34,Aelastirin39,0.0
30-34,Aelidru27,0.0
30-34,Aelin32,0.0
30-34,Aelly27,0.0
30-34,Aellynun67,0.0
30-34,Aellyria80,0.0
30-34,Aelollo59,5.630000000000001
30-34,Aenarap34,0.0
30-34,Aeral43,0.0
30-34,Aeral68,0.0
30-34,Aeral97,0.0
30-34,Aeralria27,0.0
30-34,Aeralstical35,0.0
30-34,Aeri84,0.0
30-34,Aerillorin70,0.0
30-34,Aerithllora36,0.0
30-34,Aerithnucal56,0.0
30-34,Aerithnuphos61,0.0
30-34,Aerithriaphos45,0.0
30-34,Aerithriaphos46,0.0
30-34,Aesri53,1.76
30-34,Aesty53,0.0
30-34,Aestysu37,0.0
30-34,Aesur96,0.0
30-34,Aesurstilis64,0.0
30-34,Aethedru70,0.0
30-34,Aidai53,0.0
30-34,Aidai61,0.0
30-34,Aidai73,0.0
30-34,Aidaillodeu39,0.0
30-34,Aidain51,0.0
30-34,Aidaira26,4.23
30-34,Aiduecal76,0.0
30-34,Aiduesu86,0.0
30-34,Aillyriadru65,0.0
30-34,Aillyrin83,0.0
30-34,Aina42,0.0
30-34,Aina43,0.0
30-34,Airi27,0.0
30-34,Aisur51,0.0
30-34,Aisurdru79,0.0
30-34,Aisurria69,0.0
30-34,Aithelis62,0.0
30-34,Alaephos75,0.0
30-34,Alaesu77,2.49
30-34,Alaesu91,0.0
30-34,Alarap40,0.0
30-34,Ali84,0.0
30-34,Alim85,0.0
30-34,Alo38,0.0
30-34,Anallorgue57,0.0
30-34,Ardcil81,5.58
30-34,Ardonmol96,0.0
30-34,Arin32,0.0
30-34,Arirgue63,0.0
30-34,Assassa81,0.0
30-34,Assassasta79,0.0
30-34,Assastnya25,0.0
30-34,Assehoan67,0.0
30-34,Assesi91,0.0
30-34,Assilsan72,0.0
30-34,Assim27,0.0
30-34,Assirra56,0.0
30-34,Assistasda42,0.0
30-34,Assistasda90,0.0
30-34,Assjaskan56,0.0
30-34,Assjaskan73,0.0
30-34,Assosia88,0.0
30-34,Assylla81,0.0
30-34,Asty82,0.0
30-34,Asur53,0.0
30-34,Asur96,0.0
30-34,Baelollodeu94,0.0
30-34,Bartassaya73,0.0
30-34,Caesrinusuir82,5.18
30-34,Ceoral34,0.0
30-34,Chadadarla74,6.03
30-34,Chadilsasta32,0.0
30-34,Chadirra90,0.0
30-34,Chadista79,8.35
30-34,Chadistaya75,0.0
30-34,Chadjask77,0.0
30-34,Chadjask85,0.0
30-34,Chadolyla44,0.0
30-34,Chadossa56,0.0
30-34,Chadossa89,0.0
30-34,Chamadar79,0.0
30-34,Chamadarnya73,0.0
30-34,Chamadarsda63,0.0
30-34,Chamalo71,4.64
30-34,Chamassasya86,0.0
30-34,Chamast86,2.05
30-34,Chamastya76,2.05
30-34,Chamilsala65,0.0
30-34,Chamiman85,0.0
30-34,Chamimla73,0.0
30-34,Chamimla85,0.0
30-34,Chamirra53,0.0
30-34,Chamirrasya33,0.0
30-34,Chamirraya83,0.0
30-34,Chamistast30,3.58
30-34,Chamjask73,0.0
30-34,Chamjaskya75,0.0
30-34,Chamossa77,0.0
30-34,Chanadar44,0.0
30-34,Chanastnya43,0.0
30-34,Chanastsda67,0.0
30-34,Chanastst38,0.0
30-34,Chanastya70,0.0
30-34,Chanilsasda38,0.0
30-34,Chanilsast61,2.08
30-34,Chanirra64,0.0
30-34,Chanirra79,0.0
30-34,Chanirrala39,0.0
30-34,Chanirrasta87,0.0
30-34,Chanista95,0.0
30-34,Chanjask65,0.0
30-34,Chanjaskan89,0.0
30-34,Chanosia34,0.0
30-34,Chanosia60,5.42
30-34,Chanosian48,0.0
30-34,Chanosiaya39,0.0
30-34,Chanossanya44,0.0
30-34,Chanossast57,0.0
30-34,Chanuchi25,0.0
30-34,Cosadar58,0.0
30-34,Dyally87,0.0
30-34,Ealiril69,0.0
30-34,Ealrion88,4.48
30-34,Ennalmol65,0.0
30-34,Ennoncil86,0.0
30-34,Ennrian78,0.0
30-34,Eodailis27,5.76
30-34,Eodairu79,3.4
30-34,Eodaisu60,0.0
30-34,Eolan54,1.54
30-34,Eoral49,0.0
30-34,Eoralrap26,0.0
30-34,Eosrirgue62,0.0
30-34,Eosurdru76,0.0
30-34,Eratiel90,0.0
30-34,Ermol76,0.0
30-34,Errian63,0.0
30-34,Eryon48,0.0
30-34,Ethralista69,0.0
30-34,Ethrasyon38,0.0
30-34,Ethriel85,3.1
30-34,Ethron58,0.0
30-34,Eudanu32,0.0
30-34,Eudanu84,0.0
30-34,Eulae84,0.0
30-34,Eulaestira36,0.0
30-34,Eulanurin88,0.0
30-34,Eulasuir89,0.0
30-34,Eulolis41,0.0
30-34,Eurisuru25,0.0
30-34,Eurithphos97,0.0
30-34,Eusri26,0.0
30-34,Eusri44,0.0
30-34,Eusri70,0.0
30-34,Eustyria89,0.0
30-34,Eusur90,0.0
30-34,Eusurdeu49,0.0
30-34,Euthe35,0.0
30-34,Eyircil84,0.0
30-34,Eyista89,1.29
30-34,Eyrian71,0.0
30-34,Farrian71,0.0
30-34,Farusrian86,0.0
30-34,Filrion59,0.0
30-34,Filrion83,0.0
30-34,Filurarn35,0.0
30-34,Firan91,0.0
30-34,Firatan58,0.0
30-34,Firon67,0.0
30-34,Fironon91,4.08
30-34,Frichadar89,0.0
30-34,Frichadaran88,0.0
30-34,Frichast28,0.0
30-34,Frichaststa61,0.0
30-34,Frichaya88,0.0
30-34,Frichilsa31,0.0
30-34,Frichim77,0.0
30-34,Frichirranya75,0.0
30-34,Frichjask31,0.0
30-34,Frichjaskan98,0.0
30-34,Frichocesta66,0.0
30-34,Frichosia58,0.0
30-34,Frichosiala98,0.0
30-34,Frichossala54,0.0
30-34,Frichynde86,0.0
30-34,Hada39,0.0
30-34,Haedairiadru51,0.0
30-34,Haeladil46,0.0
30-34,Haellysu29,0.0
30-34,Haerith37,0.0
30-34,Haerithp41,0.0
30-34,Haestyphos66,0.0
30-34,Hailaphos89,0.0
30-34,Haillyrgue51,0.0
30-34,Haisrisuir60,0.0
30-34,Haisurra41,0.0
30-34,Hala31,0.0
30-34,Halaecal66,0.0
30-34,Hallysucal81,0.0
30-34,Hari50,0.0
30-34,Hariphos58,0.0
30-34,Heollyra92,0.0
30-34,Heollyriap59,0.0
30-34,Heosurnuru52,0.0
30-34,Heudai45,0.0
30-34,Heuli25,0.0
30-34,Heunadil74,0.0
30-34,Hiaral50,0.0
30-34,Hiarideu73,0.0
30-34,Hiasri33,0.0
30-34,Hiasurria41,0.0
30-34,Hilaerin92,0.0
30-34,Hiral75,0.0
30-34,Hirirap39,0.0
30-34,Hisridru55,0.0
30-34,Hyaduesu61,0.0
30-34,Iadueria43,0.0
30-34,Ialallo29,0.0
30-34,Ialidru40,0.0
30-34,Iana95,0.0
30-34,Iarallo65,0.0
30-34,Iaralrgue74,3.23
30-34,Iaralsuir44,0.0
30-34,Iarilis73,0.0
30-34,Iasrira89,0.0
30-34,Iasur80,0.0
30-34,Iasurriacal29,0.0
30-34,Iasursti71,0.0
30-34,Iathem87,0.0
30-34,Iathenudil29,0.0
30-34,Idacal95,2.07
30-34,Idai61,0.0
30-34,Idaidil28,0.0
30-34,Idairin51,0.0
30-34,Idaisuir85,3.15
30-34,Idastidru52,0.0
30-34,Iduelis31,0.0
30-34,Iduenu77,0.0
30-34,Ilaesudil92,0.0
30-34,Ilarin91,0.0
30-34,Ilassa51,0.0
30-34,Ilassast39,0.0
30-34,Ilast79,0.0
30-34,Ilastilis78,0.0
30-34,Ili43,0.0
30-34,Ililsan66,0.0
30-34,Ililsasya43,0.0
30-34,Ilimya66,4.23
30-34,Ilirrasda54,0.0
30-34,Ilista82,0.0
30-34,Iljask75,0.0
30-34,Ilmol66,0.0
30-34,Ilosia37,0.0
30-34,Ilosian36,0.0
30-34,Ilosianya35,2.84
30-34,Ilunyon70,0.0
30-34,Ina92,4.58
30-34,Inasti31,0.0
30-34,Inasuir29,0.0
30-34,Indcil77,0.0
30-34,Indirrian56,0.0
30-34,Indonmol95,0.0
30-34,Ingatcil75,0.0
30-34,Inguron55,0.0
30-34,Iral74,0.0
30-34,Iri67,0.0
30-34,Irilis75,0.0
30-34,Irillo49,0.0
30-34,Irith83,0.0
30-34,Irithlis29,0.0
30-34,Iskadarya95,0.0
30-34,Iskichinya81,0.0
30-34,Iskim66,0.0
30-34,Iskim96,0.0
30-34,Iskirra45,0.0
30-34,Iskjaskst81,0.0
30-34,Iskosia90,0.0
30-34,Iskosian40,0.0
30-34,Iskossasda43,0.0
30-34,Isri34,0.0
30-34,Isty55,0.0
30-34,Isurria36,0.0
30-34,Isursti83,0.0
30-34,Isursuir31,0.0
30-34,Ithergue48,0.0
30-34,Itheria73,0.0
30-34,Jeyciman68,0.0
30-34,Jiskadarst60,0.0
30-34,Jiskassa76,0.0
30-34,Jiskimsda56,0.0
30-34,Jiskimya77,0.0
30-34,Jiskirran77,0.0
30-34,Jiskjask60,0.0
30-34,Jiskjask80,0.0
30-34,Jiskjask85,0.0
30-34,Jiskossa61,0.0
30-34,Laedallo55,4.9
30-34,Lalossa38,0.0
30-34,Lamil79,0.0
30-34,Lassadarsda57,0.0
30-34,Lassassasda30,0.0
30-34,Lassassast73,0.0
30-34,Lassilsala30,0.0
30-34,Lassimla92,0.0
30-34,Lassirrasda85,0.0
30-34,Lassjask63,1.94
30-34,Lassjaskan73,0.0
30-34,Layjask75,0.0
30-34,Leetirraya83,0.0
30-34,Leyirra83,0.0
30-34,Liawista80,0.0
30-34,Lirtassa52,0.0
30-34,Lirtassan78,0.0
30-34,Lirtastan49,0.0
30-34,Lirtastsda29,0.0
30-34,Lirtastsya71,0.0
30-34,Lirtilsa71,0.0
30-34,Lirtilsa72,0.0
30-34,Lirtim36,0.0
30-34,Lirtimst73,0.0
30-34,Lirtirra37,0.0
30-34,Lirtirra81,0.0
30-34,Lirtistanya48,0.0
30-34,Lirtosia63,4.29
30-34,Lirtossa60,0.0
30-34,Lirtossa84,0.0
30-34,Lisadar44,0.0
30-34,Lisasi93,0.0
30-34,Lisassa64,0.0
30-34,Lisassala98,0.0
30-34,Lisassasda39,0.0
30-34,Lisassasta50,0.0
30-34,Lisast87,0.0
30-34,Lisast98,0.0
30-34,Lisico81,0.0
30-34,Lisilsa62,0.0
30-34,Lisim51,0.0
30-34,Lisim78,0.0
30-34,Lisiriya82,2.27
30-34,Lisirra25,0.0
30-34,Lisirra58,0.0
30-34,Lisirra87,0.0
30-34,Lisista27,0.0
30-34,Lisista54,0.0
30-34,Lisista63,0.0
30-34,Lisjaskan36,0.0
30-34,Lisjaskya84,0.0
30-34,Lisopela58,0.0
30-34,Lisosia66,0.0
30-34,Lisosia93,0.0
30-34,Lisossa25,0.0
30-34,Lisossa46,0.0
30-34,Lisossala30,0.0
30-34,Lisossanya98,0.0
30-34,Lisotesta51,0.0
30-34,Lisovynya38,0.0
30-34,Malarrian73,0.0
30-34,Malil90,0.0
30-34,Malon70,0.0
30-34,Maluncil97,0.0
30-34,Malunil62,0.0
30-34,Maradaran90,0.0
30-34,Maradarnya40,0.0
30-34,Marassa62,0.0
30-34,Marast30,0.0
30-34,Maridisya31,0.0
30-34,Marilsa69,0.0
30-34,Marilsanya48,0.0
30-34,Marilsasya33,0.0
30-34,Marim28,0.0
30-34,Marirrasta50,0.0
30-34,Marjask87,0.0
30-34,Marokian45,0.0
30-34,Maropast28,0.0
30-34,Marughi89,0.0
30-34,Marundi65,0.0
30-34,Marynde90,5.3100000000000005
30-34,Meosridil82,0.0
30-34,Mindadaran26,0.0
30-34,Mindesi74,0.0
30-34,Mindetosya30,0.0
30-34,Mindilsa34,0.0
30-34,Mindilsa60,0.0
30-34,Mindimnya67,0.0
30-34,Mindirranya33,0.0
30-34,Mindista32,0.0
30-34,Mindjasksya61,0.0
30-34,Mindossa76,0.0
30-34,Minduli80,0.0
30-34,Minduri31,0.0
30-34,Nitherian58,0.0
30-34,Palatyon26,0.0
30-34,Palyon91,0.0
30-34,Peorith44,0.0
30-34,Phaedasurap84,0.0
30-34,Phaedue89,0.0
30-34,Phaelap26,0.0
30-34,Phaena87,0.0
30-34,Phaestycal84,0.0
30-34,Pheodai94,0.0
30-34,Pheodaisun84,8.31
30-34,Pheosrinudeu70,0.0
30-34,Pheosurllorin41,0.0
30-34,Pheulidil31,0.0
30-34,Pheusrical25,0.0
30-34,Pheutherin27,0.0
30-34,Phiallylis33,0.0
30-34,Phiarithdeu40,0.0
30-34,Philodil43,1.29
30-34,Phiristi62,0.0
30-34,Phistym51,0.0
30-34,Phistyn52,0.0
30-34,Phyali88,0.0
30-34,Poshilsa82,0.0
30-34,Qarirwen82,1.54
30-34,Qilalista41,0.0
30-34,Qilanrion65,0.0
30-34,Qilatista90,0.0
30-34,Qilunan34,0.0
30-34,Quaecjask96,0.0
30-34,Quanenrian83,0.0
30-34,Quanrion96,0.0
30-34,Quanunwen42,0.0
30-34,Quaranmol58,0.0
30-34,Quarrion42,0.0
30-34,Quilassa66,0.0
30-34,Quinarap53,0.0
30-34,Raesty92,0.0
30-34,Raillydeu47,0.0
30-34,Rairin89,0.0
30-34,Rairith81,0.0
30-34,Raisty38,0.0
30-34,Rarallo90,9.049999999999999
30-34,Rastynusuir31,0.0
30-34,Raysistast71,0.0
30-34,Reulae52,0.0
30-34,Reunasu60,0.0
30-34,Rianistast50,0.0
30-34,Rilaera56,0.0
30-34,Ririp86,0.0
30-34,Risty84,0.0
30-34,Ristydru66,0.0
30-34,Rithe53,0.0
30-34,Ryanara76,0.0
30-34,Saedaiphos46,0.0
30-34,Saelaephos52,0.0
30-34,Saena74,0.0
30-34,Saena89,0.0
30-34,Saerallora71,0.0
30-34,Saesrideu94,0.0
30-34,Saida58,0.0
30-34,Saisrilis27,0.0
30-34,Saistyphos30,0.0
30-34,Salilis27,0.0
30-34,Sally64,0.0
30-34,Sastydeu50,0.0
30-34,Sausosia74,0.0
30-34,Seolollo93,3.41
30-34,Seosrim97,0.0
30-34,Seudaillorap38,0.0
30-34,Seuthep89,0.0
30-34,Shaidanu32,0.0
30-34,Shidai42,0.0
30-34,Siala43,7.26
30-34,Siallylis44,0.0
30-34,Siana77,0.0
30-34,Siarithria38,0.0
30-34,Sida61,0.0
30-34,Sidap51,0.0
30-34,Silaera56,0.0
30-34,Siralsudeu54,0.0
30-34,Sisur91,0.0
30-34,Smaistysu35,6.6899999999999995
30-34,Sondadar26,0.0
30-34,Sondadarya58,0.0
30-34,Sondassan80,0.0
30-34,Sondassasya91,0.0
30-34,Sondastsda82,0.0
30-34,Sondilsaya62,0.0
30-34,Sondim68,0.0
30-34,Sondim73,0.0
30-34,Sondimla25,0.0
30-34,Sondistanya61,0.0
30-34,Sondossa69,0.0
30-34,Strithenu87,0.0
30-34,Styaduen40,0.0
30-34,Sundadar27,8.709999999999999
30-34,Sundadarla27,0.0
30-34,Sundassa93,0.0
30-34,Sundim98,0.0
30-34,Sundirrala66,0.0
30-34,Sundista37,0.0
30-34,Sundjask71,4.0
30-34,Syally44,0.0
30-34,Syalollorap93,0.0
30-34,Syathe73,1.4
30-34,Syathecal44,0.0
30-34,Taeduenu92,0.0
30-34,Thourdirra92,0.0
30-34,Thrientossa55,0.0
30-34,Thryallym62,0.0
30-34,Tyaedainu44,0.0
30-34,Tyaelaelis94,0.0
30-34,Tyaelistidru84,0.0
30-34,Tyaelly53,0.0
30-34,Tyaelo67,0.0
30-34,Tyaelorap29,0.0
30-34,Tyaenasti87,0.0
30-34,Tyaerith73,0.0
30-34,Tyalaesu89,0.0
30-34,Tyananurgue44,0.0
30-34,Tyarithn67,0.0
30-34,Tyeoralru41,0.0
30-34,Tyeosri53,0.0
30-34,Tyeudariasuir90,0.0
30-34,Tyeuduen32,0.0
30-34,Tyeurith29,0.0
30-34,Tyialisti80,0.0
30-34,Tyialisudeu65,0.0
30-34,Tyida79,0.0
30-34,Tyidaim51,0.0
30-34,Tyidainu31,0.0
30-34,Tyirinu79,0.0
30-34,Tyisur83,0.0
30-34,Umolrian85,8.13
30-34,Undare39,0.0
30-34,Undassa89,0.0
30-34,Undilsan50,0.0
30-34,Undimsya85,3.46
30-34,Undirra73,2.89
30-34,Undirrala66,0.0
30-34,Undirrasta89,0.0
30-34,Undista85,0.0
30-34,Undjask33,0.0
30-34,Undjaskla97,5.32
30-34,Undosia27,0.0
30-34,Undosian34,0.0
30-34,Undotesta33,0.0
30-34,Wailin72,0.0
30-34,Yadacal26,0.0
30-34,Yadaisuir65,0.0
30-34,Yadam35,0.0
30-34,Yadanu52,2.38
30-34,Yadaphos40,5.3500000000000005
30-34,Yalae81,0.0
30-34,Yalaeria91,1.06
30-34,Yaliru88,0.0
30-34,Yalo85,3.65
30-34,Yalostiphos68,0.0
30-34,Yana46,0.0
30-34,Yarithllodeu72,0.0
30-34,Yarithrgue83,0.0
30-34,Yarithrin84,4.14
30-34,Yarithsurgue62,0.0
30-34,Yarolwen77,4.43
30-34,Yasrisu92,0.0
30-34,Yastyriaphos75,0.0
30-34,Yasur35,0.0
30-34,Yasur85,0.0
30-34,Yathecal72,0.0
30-34,Yathecal82,0.0
30-34,Yathedeu43,0.0
30-34,Yoishirrala98,0.0
30-34,Zhisrisu83,0.0
30-34,Zontibe81,0.0
35-39,Adairialis76,0.0
35-39,Adastirin33,4.48
35-39,Aeda94,0.0
35-39,Aela59,0.0
35-39,Aelaria33,0.0
35-39,Aelastirin39,0.0
35-39,Aelidru27,0.0
35-39,Aelin32,0.0
35-39,Aelly27,0.0
35-39,Aellynun67,0.0
35-39,Aellyria80,0.0
35-39,Aelollo59,0.0
35-39,Aenarap34,0.0
35-39,Aeral43,0.0
35-39,Aeral68,0.0
35-39,Aeral97,0.0
35-39,Aeralria27,0.0
35-39,Aeralstical35,0.0
35-39,Aeri84,0.0
35-39,Aerillorin70,0.0
35-39,Aerithllora36,0.0
35-39,Aerithnucal56,0.0
35-39,Aerithnuphos61,4.91
35-39,Aerithriaphos45,0.0
35-39,Aerithriaphos46,0.0
35-39,Aesri53,0.0
35-39,Aesty53,0.0
35-39,Aestysu37,0.0
35-39,Aesur96,0.0
35-39,Aesurstilis64,0.0
35-39,Aethedru70,0.0
35-39,Aidai53,0.0
35-39,Aidai61,0.0
35-39,Aidai73,0.0
35-39,Aidaillodeu39,0.0
35-39,Aidain51,3.45
35-39,Aidaira26,0.0
35-39,Aiduecal76,0.0
35-39,Aiduesu86,0.0
35-39,Aillyriadru65,0.0
35-39,Aillyrin83,0.0
35-39,Aina42,0.0
35-39,Aina43,0.0
35-39,Airi27,0.0
35-39,Aisur51,0.0
35-39,Aisurdru79,0.0
35-39,Aisurria69,0.0
35-39,Aithelis62,0.0
35-39,Alaephos75,0.0
35-39,Alaesu77,0.0
35-39,Alaesu91,0.0
35-39,Alarap40,0.0
35-39,Ali84,0.0
35-39,Alim85,0.0
35-39,Alo38,0.0
35-39,Anallorgue57,0.0
35-39,Ardcil81,0.0
35-39,Ardonmol96,0.0
35-39,Arin32,0.0
35-39,Arirgue63,0.0
35-39,Assassa81,0.0
35-39,Assassasta79,6.63
35-39,Assastnya25,0.0
35-39,Assehoan67,0.0
35-39,Assesi91,0.0
35-39,Assilsan72,0.0
35-39,Assim27,0.0
35-39,Assirra56,0.0
35-39,Assistasda42,0.0
35-39,Assistasda90,0.0
35-39,Assjaskan56,0.0
35-39,Assjaskan73,0.0
35-39,Assosia88,0.0
35-39,Assylla81,0.0
35-39,Asty82,0.0
35-39,Asur53,0.0
35-39,Asur96,0.0
35-39,Baelollodeu94,0.0
35-39,Bartassaya73,0.0
35-39,Caesrinusuir82,0.0
35-39,Ceoral34,0.0
35-39,Chadadarla74,0.0
35-39,Chadilsasta32,0.0
35-39,Chadirra90,0.0
35-39,Chadista79,0.0
35-39,Chadistaya75,0.0
35-39,Chadjask77,0.0
35-39,Chadjask85,0.0
35-39,Chadolyla44,0.0
35-39,Chadossa56,0.0
35-39,Chadossa89,0.0
35-39,Chamadar79,0.0
35-39,Chamadarnya73,0.0
35-39,Chamadarsda63,0.0
35-39,Chamalo71,0.0
35-39,Chamassasya86,0.0
35-39,Chamast86,0.0
35-39,Chamastya76,0.0
35-39,Chamilsala65,0.0
35-39,Chamiman85,0.0
35-39,Chamimla73,0.0
35-39,Chamimla85,0.0
35-39,Chamirra53,0.0
35-39,Chamirrasya33,0.0
35-39,Chamirraya83,0.0
35-39,Chamistast30,0.0
35-39,Chamjask73,0.0
35-39,Chamjaskya75,0.0
35-39,Chamossa77,0.0
35-39,Chanadar44,0.0
35-39,Chanastnya43,0.0
35-39,Chanastsda67,0.0
35-39,Chanastst38,0.0
35-39,Chanastya70,0.0
35-39,Chanilsasda38,0.0
35-39,Chanilsast61,0.0
35-39,Chanirra64,0.0
35-39,Chanirra79,0.0
35-39,Chanirrala39,0.0
35-39,Chanirrasta87,0.0
35-39,Chanista95,3.16
35-39,Chanjask65,0.0
35-39,Chanjaskan89,0.0
35-39,Chanosia34,0.0
35-39,Chanosia60,0.0
35-39,Chanosian48,7.52
35-39,Chanosiaya39,0.0
35-39,Chanossanya44,0.0
35-39,Chanossast57,0.0
35-39,Chanuchi25,0.0
35-39,Cosadar58,4.35
35-39,Dyally87,0.0
35-39,Ealiril69,4.4
35-39,Ealrion88,0.0
35-39,Ennalmol65,0.0
35-39,Ennoncil86,0.0
35-39,Ennrian78,0.0
35-39,Eodailis27,0.0
35-39,Eodairu79,0.0
35-39,Eodaisu60,0.0
35-39,Eolan54,0.0
35-39,Eoral49,0.0
35-39,Eoralrap26,0.0
35-39,Eosrirgue62,0.0
35-39,Eosurdru76,0.0
35-39,Eratiel90,0.0
35-39,Ermol76,0.0
35-39,Errian63,0.0
35-39,Eryon48,0.0
35-39,Ethralista69,0.0
35-39,Ethrasyon38,0.0
35-39,Ethriel85,0.0
35-39,Ethron58,0.0
35-39,Eudanu32,0.0
35-39,Eudanu84,0.0
35-39,Eulae84,0.0
35-39,Eulaestira36,0.0
35-39,Eulanurin88,0.0
35-39,Eulasuir89,0.0
35-39,Eulolis41,0.0
35-39,Eurisuru25,0.0
35-39,Eurithphos97,0.0
35-39,Eusri26,0.0
35-39,Eusri44,0.0
35-39,Eusri70,0.0
35-39,Eustyria89,2.85
35-39,Eusur90,1.6
35-39,Eusurdeu49,0.0
35-39,Euthe35,0.0
35-39,Eyircil84,0.0
35-39,Eyista89,0.0
35-39,Eyrian71,0.0
35-39,Farrian71,0.0
35-39,Farusrian86,4.48
35-39,Filrion59,0.0
35-39,Filrion83,0.0
35-39,Filurarn35,0.0
35-39,Firan91,0.0
35-39,Firatan58,0.0
35-39,Firon67,3.53
35-39,Fironon91,0.0
35-39,Frichadar89,0.0
35-39,Frichadaran88,0.0
35-39,Frichast28,0.0
35-39,Frichaststa61,0.0
35-39,Frichaya88,0.0
35-39,Frichilsa31,0.0
35-39,Frichim77,0.0
35-39,Frichirranya75,4.23
35-39,Frichjask31,0.0
35-39,Frichjaskan98,0.0
35-39,Frichocesta66,0.0
35-39,Frichosia58,0.0
35-39,Frichosiala98,0.0
35-39,Frichossala54,0.0
35-39,Frichynde86,0.0
35-39,Hada39,0.0
35-39,Haedairiadru51,0.0
35-39,Haeladil46,0.0
35-39,Haellysu29,0.0
35-39,Haerith37,0.0
35-39,Haerithp41,0.0
35-39,Haestyphos66,0.0
35-39,Hailaphos89,3.81
35-39,Haillyrgue51,0.0
35-39,Haisrisuir60,0.0
35-39,Haisurra41,0.0
35-39,Hala31,0.0
35-39,Halaecal66,0.0
35-39,Hallysucal81,0.0
35-39,Hari50,0.0
35-39,Hariphos58,0.0
35-39,Heollyra92,0.0
35-39,Heollyriap59,0.0
35-39,Heosurnuru52,0.0
35-39,Heudai45,0.0
35-39,Heuli25,0.0
35-39,Heunadil74,0.0
35-39,Hiaral50,0.0
35-39,Hiarideu73,0.0
35-39,Hiasri33,0.0
35-39,Hiasurria41,0.0
35-39,Hilaerin92,0.0
35-39,Hiral75,0.0
35-39,Hirirap39,0.0
35-39,Hisridru55,0.0
35-39,Hyaduesu61,0.0
35-39,Iadueria43,0.0
35-39,Ialallo29,0.0
35-39,Ialidru40,0.0
35-39,Iana95,0.0
35-39,Iarallo65,0.0
35-39,Iaralrgue74,0.0
35-39,Iaralsuir44,0.0
35-39,Iarilis73,0.0
35-39,Iasrira89,0.0
35-39,Iasur80,0.0
35-39,Iasurriacal29,0.0
35-39,Iasursti71,0.0
35-39,Iathem87,0.0
35-39,Iathenudil29,0.0
35-39,Idacal95,0.0
35-39,Idai61,0.0
35-39,Idaidil28,0.0
35-39,Idairin51,0.0
35-39,Idaisuir85,0.0
35-39,Idastidru52,0.0
35-39,Iduelis31,0.0
35-39,Iduenu77,0.0
35-39,Ilaesudil92,0.0
35-39,Ilarin91,0.0
35-39,Ilassa51,0.0
35-39,Ilassast39,0.0
35-39,Ilast79,0.0
35-39,Ilastilis78,0.0
35-39,Ili43,0.0
